run,tag,step,value
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),60,90.06999969482422
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),70,89.31999969482422
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),80,88.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),89,87.80999755859375
layerwise/MobilenetV2-L1norm-gate/layer11,MACs(G),99,87.05999755859375
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),10,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),20,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),30,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),40,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),50,2.25
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),60,2.240000009536743
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),70,2.2300000190734863
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),80,2.2200000286102295
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),89,2.200000047683716
layerwise/MobilenetV2-L1norm-gate/layer11,Params(M),99,2.190000057220459
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,0,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,10,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,20,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,30,94.55000305175781
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,40,94.5
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,50,94.25
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,60,93.22000122070312
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,70,91.66000366210938
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,80,90.02999877929688
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,89,90.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer12,ACC,99,86.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),10,93.83999633789062
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),20,93.0999984741211
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),30,92.33999633789062
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),40,91.58999633789062
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),50,90.83000183105469
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),60,90.06999969482422
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),70,89.31999969482422
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),80,88.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),89,87.80999755859375
layerwise/MobilenetV2-L1norm-gate/layer12,MACs(G),99,87.05999755859375
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),10,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),20,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),30,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),40,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),50,2.25
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),60,2.240000009536743
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),70,2.2300000190734863
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),80,2.2200000286102295
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),89,2.200000047683716
layerwise/MobilenetV2-L1norm-gate/layer12,Params(M),99,2.190000057220459
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,0,94.61000061035156
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,10,94.58000183105469
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,20,94.55000305175781
